author_year,outcome_category,plain_language_outcome,plain_language_exposure,age_group,original_effect_size_metric,original_effect_size,original_cilb,original_ciub,original_k,original_n,original_i2,converted_r,converted_cilb,converted_ciub,reanalysis_estimate,reanalysis_cilb,reanalysis_ciub,reanalysis_cilb999,reanalysis_ciub999,reanalysis_k,reanalysis_n,reanalysis_i2,reanalysis_eggers_p,reanalysis_eggers_cilb,reanalysis_eggers_ciub,reanalysis_tes_obser,reanalysis_tes_expect,reanalysis_tes_ratio,reanalysis_tes_p,reanalysis_tes_power,reanalysis_tes_theta
"Reynard, 2022",psychology,Psychological health: Emotion experience,Intervention: To improve emotional regulation,Children,d,-0.12,-0.26,0.02,10,2476,39,-0.059892290727946725,-0.12891523025462093,0.009999500037496877,-0.06357803295881753,-0.1354176874304674,0.008261621512832329,-0.18418754685025723,0.05703148093262217,10,2476,41.232361077859785,0.003996173629137522,2.8087768428465554e-4,0.12735587231979334,2,1.9507289413292532,1.025257767815334,0.6264190038097687,0.189; 0.087; 0.151; 0.069; 0.09; 0.645; 0.197; 0.22; 0.141; 0.161,-0.06357803295881753
"Reynard, 2022",psychology,Psychological health: Emotion experience,Intervention: To improve emotional regulation (via digital games),Children,d,-0.19,-0.34,-0.04,8,811,0,-0.09457419252642066,-0.16759549393386897,-0.01999600119960014,-0.09810050825255993,-0.16614396140948567,-0.030057055095634208,-0.21233668977526438,0.016135673270144493,8,811,0,NA,NA,NA,2,1.3609622388272637,1.4695484877841967,0.4070380880272468,0.21; 0.091; 0.164; 0.094; 0.222; 0.252; 0.152; 0.176,-0.09810050825255993
"Reynard, 2022",psychology,Psychological health: Emotion regulation,Intervention: To improve emotional regulation,Children,d,0.19,-0.16,0.54,4,1935,49,0.09457419252642066,-0.07974522228289,0.26066585229076455,0.09425005637506016,-0.019915410661324393,0.2084155234114447,-0.09741903757751959,0.2859191503276399,4,1935,54.29238608130908,NA,NA,NA,1,1.4036936061857022,0.7124061800903471,0.8851711018946694,0.088; 0.231; 0.328; 0.756,0.09425005637506016
"Oh, 2022",physical health,Body composition: Body fat percentage,Intervention: To promote health,Mixed,md,-0.35,-0.63,-0.06,5,615,0,NA,NA,NA,-0.059670054193267895,-0.16007975033906452,0.04073964195252872,-0.2282449830566969,0.1089048746701611,5,781,41.7679074925856,NA,NA,NA,1,0.9785448471989296,1.0219255692393512,0.6750801712247271,0.103; 0.163; 0.258; 0.11; 0.345,-0.059670054193267895
"Oh, 2022",physical health,Body composition: Waist circumference,Intervention: To promote health,Mixed,md,0.35,0.08,0.62,7,3102,28,NA,NA,NA,0.06744039178666751,0.013601849811777783,0.12127893376155724,-0.02294757602820878,0.1578283596015438,7,3776,59.75396237517744,NA,NA,NA,3,2.651061883649211,1.1316220185213,0.5380597858172181,0.194; 0.531; 0.53; 0.262; 0.342; 0.557; 0.236,0.06744039178666751
"Oh, 2022",physical health,Body composition: BMI z-score,Intervention: To promote health,Mixed,md,-0.02,-0.06,0.03,11,3306,95,NA,NA,NA,-0.03884519757565378,-0.19892878251117738,0.12123838735986983,-0.30760488890590476,0.2299144937545972,11,3339,95.9784579497588,0.20991628340040902,-0.8927516055257083,0.16663658342346666,3,7.305927834252105,0.41062546305689107,0.9988294510132859,0.688; 0.643; 0.797; 0.505; 0.531; 0.721; 0.609; 0.675; 0.674; 0.813; 0.65,-0.03884519757565378
"Oh, 2022",physical health,Body composition: BMI z-score,Intervention: To promote health,Mixed,md,-0.1,-0.15,-0.04,3,1398,0,NA,NA,NA,-0.0775908376554706,-0.15657001946100949,0.001388344150068277,-0.2101866970755461,0.05500502176460488,3,1398,45.26883316060727,NA,NA,NA,1,1.1591675244978656,0.8626880747312045,0.7962188278246354,0.134; 0.464; 0.56,-0.0775908376554706
"Oh, 2022",physical health,Body composition: Hip circumference,Intervention: To promote health,Mixed,md,-0.04,-1.27,1.2,3,1423,44,NA,NA,NA,-0.01599149615437161,-0.11390248658656052,0.0819194942778173,-0.180371420410771,0.14838842810202776,3,1423,62.54770742397787,NA,NA,NA,1,0.7795505832204604,1.28279039426643,0.6083334025901523,0.412; 0.173; 0.194,-0.01599149615437161
"Oh, 2022",physical health,Body composition: BMI z-score,Intervention: To promote health,Mixed,md,-0.24,-0.57,0.08,4,1567,9,NA,NA,NA,-0.04037663229669512,-0.10145266842941364,0.020699403836023388,-0.14291541930172136,0.06216215470833111,4,1567,23.721481559015796,NA,NA,NA,1,0.6648192780683766,1.5041681747037878,0.5257601162885654,0.108; 0.071; 0.213; 0.273,-0.04037663229669512
"Oh, 2022",physical health,Body composition: Body fat percentage,Intervention: To promote health,Mixed,md,-0.85,-1.33,-0.37,4,1111,0,NA,NA,NA,-0.07494999105728781,-0.16716670046462945,0.017266718350053847,-0.2297699519282967,0.07986996981372108,4,1111,37.73200501230939,NA,NA,NA,1,1.056660558241733,0.9463777106093415,0.7432651748346364,0.243; 0.143; 0.121; 0.55,-0.07494999105728781
"Oh, 2022",health behaviour,Screen time: General,Intervention: To promote health,Mixed,md,-17.32,-42.69,8.05,8,1894,90,NA,NA,NA,-0.16558158879668827,-0.39353771064163834,0.062374533048261765,-0.548290515315079,0.2171273377217024,8,1894,97.52173859616116,NA,NA,NA,1,5.22434721763856,0.1914114736906799,0.9999667223462687,0.759; 0.625; 0.844; 0.448; 0.439; 0.754; 0.948; 0.407,-0.16558158879668827
"Oh, 2022",health behaviour,Screen time: Computer & gaming,Intervention: To promote health,Mixed,md,-5.9,-14.5,2.7,4,1946,10,NA,NA,NA,-0.03777919957464984,-0.08213729454191518,0.00657889539261549,-0.11225071966337001,0.03669232051407033,4,1946,0.005336297951360767,NA,NA,NA,0,0.5351815633326087,0,1,0.296; 0.057; 0.082; 0.1,-0.03777919957464984
"Oh, 2022",health behaviour,Screen time: TV/DVD,Intervention: To promote health,Mixed,md,-7.42,-16.57,1.74,4,1946,10,NA,NA,NA,-0.04051286260168807,-0.08485967584842713,0.0038339506450509805,-0.11496544213677473,0.03393971693339859,4,1946,0.003918025257383724,NA,NA,NA,0,0.5853325842558383,0,1,0.333; 0.059; 0.087; 0.107,-0.04051286260168807
"Oh, 2022",health behaviour,Physical activity: Sedentary time,Intervention: To promote health,Mixed,md,-19.62,-36.6,-2.65,6,872,49,NA,NA,NA,-0.11987625950477698,-0.2155254232192111,-0.024227095790342865,-0.28045886843524126,0.04070634942568732,6,809,42.13090961717191,NA,NA,NA,1,1.9232758248871924,0.5199462225126518,0.9151114866365352,0.31; 0.17; 0.152; 0.427; 0.564; 0.301,-0.11987625950477698
"Oh, 2022",health behaviour,Physical activity: Moderate-to-vigorous intensity,Intervention: To promote health,Mixed,md,-0.55,-4.6,3.5,7,1257,68,NA,NA,NA,-0.03153418699816591,-0.16214449471725215,0.09907612072092034,-0.2508120473813461,0.18774367338501427,7,1257,81.37626673139773,NA,NA,NA,2,2.6993056840285985,0.7409312742286696,0.8304225582675279,0.46; 0.509; 0.36; 0.323; 0.193; 0.541; 0.314,-0.03153418699816591
"Oh, 2022",health behaviour,Physical activity: Moderate-to-vigorous intensity,Intervention: To promote health,Mixed,md,3.92,0.54,7.3,3,1210,1,NA,NA,NA,0.06631181823152417,0.010025482261293663,0.12259815420175468,-0.028185679982067252,0.1608093164451156,3,1210,0.12108245385591532,NA,NA,NA,1,0.7623122431696139,1.3117984250680608,0.6520298788883958,0.087; 0.578; 0.098,0.06631181823152417
"Oh, 2022",health behaviour,Physical activity: Steps,Intervention: To promote health,Mixed,md,-788.59,-2146.87,569.7,3,483,70,NA,NA,NA,-0.0944222917673965,-0.24540518626653274,0.05656060273173974,-0.34790309767313154,0.15905851413833852,3,483,58.949380830288334,NA,NA,NA,1,0.9754582658307569,1.0251591841792862,0.7071027199999472,0.425; 0.401; 0.149,-0.0944222917673965
"Oh, 2022",health behaviour,Diet: Fruit and vegetable intake,Intervention: To promote health,Mixed,md,0.63,0.21,1.04,6,1328,70,NA,NA,NA,0.29909620499883954,0.04521485332100911,0.5529775566766699,-0.12713783854111887,0.725330248538798,6,1328,96.8795338400219,NA,NA,NA,4,4.534218775050097,0.8821806353964041,0.851447250656191,0.728; 0.878; 0.58; 0.902; 0.85; 0.597,0.29909620499883954
"Oh, 2022",health behaviour,Diet: Fruit intake,Intervention: To promote health,Mixed,md,0,-0.25,0.25,4,2455,87,NA,NA,NA,-0.010179885914094924,-0.13618123244086272,0.11582146061267289,-0.2217198949248217,0.20136012309663182,4,2455,86.7326042243201,NA,NA,NA,1,1.7656722212587754,0.5663565343329037,0.9215999493670436,0.244; 0.567; 0.661; 0.294,-0.010179885914094924
"Oh, 2022",health behaviour,Diet: Food intake (calories),Intervention: To promote health,Mixed,md,-44.89,-118.54,28.77,4,1562,71,NA,NA,NA,-0.057812650583406316,-0.1685741704456178,0.05294886927880514,-0.2437669562758174,0.12814165510900477,4,1562,73.19926784826916,NA,NA,NA,1,1.4821540381443827,0.6746937054207761,0.8597058430704828,0.236; 0.283; 0.369; 0.594,-0.057812650583406316
"Oh, 2022",health behaviour,Diet: Fat consumption,Intervention: To promote health,Mixed,md,3.43,-19.99,26.85,3,2438,98,NA,NA,NA,-0.0013641355851938541,-0.2670758313168691,0.2643475601464814,-0.4474598008993186,0.44473152972893093,3,2438,97.41922248085518,NA,NA,NA,2,2.12814549444606,0.9397853695715408,0.812244376915551,0.51; 0.827; 0.791,-0.0013641355851938541
"Erçelik, 2022",physical health,Body composition: BMI percentile,Video games: Physically active,Mixed,md,-1.77,-2.55,-0.99,3,110,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Erçelik, 2022",physical health,Body composition: BMI z-score,Video games: Physically active,Mixed,md,-0.05,-0.13,0.03,2,86,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Erçelik, 2022",physical health,Cardiometabolic health: Total cholesterol,Video games: Physically active,Mixed,md,-11.16,-16.64,-5.68,2,83,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Erçelik, 2022",physical health,Body composition: Bone mineral density,Video games: Physically active,Mixed,md,0.01,-0.01,0.03,2,83,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Li, 2022",education,Learning: Computational thinking,Computer use: Programming exercises,Adolescents,d,0.687,0.435,0.939,8,493,77.507,0.3248683067853185,0.21253106263252855,0.4249903948831885,0.32882136175201154,0.2112925229569914,0.4463502005470317,0.13150560042848394,0.5261371230755392,8,493,53.61737502896719,NA,NA,NA,5,5.668714877498373,0.8820341308481051,0.8288007412278435,0.863; 0.595; 0.775; 0.672; 0.723; 0.507; 0.695; 0.839,0.32882136175201154
"Li, 2022",education,Learning: Computational thinking,Computer use: Programming exercises,Children,d,0.409,0.084,0.734,4,682,91.914,0.20035349144465892,0.041963004937279474,0.3445304742031446,0.18930066229873846,0.018678056197659137,0.3599232683998178,-0.09715268623264625,0.47575401083012314,4,682,78.7312384124743,NA,NA,NA,2,2.2924646934373625,0.8724234688217442,0.803095667357604,0.614; 0.607; 0.33; 0.742,0.18930066229873846
"Beck Silva, 2022",health behaviour,Diet: Fat consumption,Intervention: Nutrition (in schools),Mixed,d,-0.14,-0.24,-0.05,2,2840,0,-0.06982912769991387,-0.11914522061843064,-0.024992191160203066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arztmann, 2022",education,Learning: Motivation,Video games: Educational (with competition),Children,d,0.51,0.32,0.7,15,9318,83,0.24709290725239563,0.15799050110667284,0.33035042472810605,0.2606075290488287,0.17193541995615108,0.34927963814150637,0.11173849491925872,0.40947656317839876,15,9318,81.98008586920788,0.07112767613167131,-0.10825634539764276,0.28745178883483147,11,9.741158913036266,1.1292290884690392,0.33951928169285106,0.685; 0.453; 0.644; 0.591; 0.506; 0.516; 0.688; 0.865; 0.622; 0.559; 0.806; 0.774; 0.976; 0.628; 0.428,0.2606075290488287
"Arztmann, 2022",education,Learning: Behavior,Video games: Educational (with competition),Children,d,0.93,0.53,1.32,5,439,76,0.4216440631699864,0.25615823848772273,0.5508422083307387,0.4260376569542584,0.28478651819209544,0.5672887957164213,0.18889521371714918,0.6631801001913675,5,439,69.4022128057368,NA,NA,NA,5,4.636273983668799,1.0784522264241545,0.6819937107820566,0.855; 0.927; 0.94; 0.984; 0.93,0.4260376569542584
"Mazeas, 2022",health behaviour,Physical activity: General,Intervention: To promote physical activity (via gamification),Mixed,d,0.63,-0.16,1.41,3,438,39,0.30044657339486125,-0.07974522228289,0.5762017732463687,0.31592390317799873,0.23175062402662022,0.40009718232937724,0.17460782425528412,0.45723998210071337,3,438,0.01250189795364595,NA,NA,NA,2,2.263556415083295,0.8835653428705921,0.8952202627977472,0.456; 0.807; 1,0.31592390317799873
"Marker, 2022",physical health,Body composition,Video games: General,Adolescents,r,0.01,-0.21,0.23,6,10777,NA,0.01,-0.21,0.23,0.060690662537936826,-0.05213009266005339,0.17351141773592704,-0.1287208336805557,0.2501021587564294,8,10777,96.62341761680446,NA,NA,NA,2,5.025142374700354,0.39799867364340275,0.9974250745063877,0.683; 0.837; 0.839; 0.585; 0.423; 0.42; 0.411; 0.827,0.060690662537936826
"Marker, 2022",physical health,Body composition,Video games: General,Children,r,0.09,-0.07,0.25,10,20004,NA,0.09,-0.07,0.25,0.09338718989635626,0.0301834274932129,0.15659095229949963,-0.012723775079977712,0.19949815487269024,13,20004,94.70446533167657,0.34055710651845866,0.02639102954280413,0.24888637286608523,8,8.558549482231925,0.9347378333920359,0.757438247185773,0.713; 0.26; 0.272; 0.846; 0.823; 0.825; 0.787; 0.698; 0.685; 0.71; 0.815; 0.657; 0.468,0.09338718989635626
"Martins, 2022",health behaviour,Diet: Food intake (calories),TV programs and movies: Mealtime,Mixed,d,0.05,-0.13,0.23,4,486,0,0.024992191160203066,-0.06486312108268012,0.11424702291443903,0.02686455838450938,-0.062119970537135735,0.1158490873061545,-0.12252898834160553,0.17625810511062429,4,486,0,NA,NA,NA,0,0.2405842444099741,0,0.9999999999999999,0.06; 0.078; 0.051; 0.052,0.02686455838450938
"Zhang, 2022",psychology,Psychological health: Other mental health problems,Screen use: General,Mixed,or,1.23,1.08,1.4,3,7604,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kim, 2021",education,Learning: Literacy and numeracy,Screen use: Educational apps,Children,d,0.3,0.19,0.41,36,5447,71,0.14834045293024462,0.09457419252642066,0.20082362021561567,0.09900593181459003,0.07267790925105844,0.12533395437812161,0.05480457775095774,0.14320728587822232,36,5447,0,0.02582617418127715,-0.03384878934015615,0.09639498902863014,4,8.182887206386011,0.4888250197165565,0.9518920006997691,0.121; 0.075; 0.143; 0.67; 0.163; 0.576; 0.203; 0.114; 0.156; 0.152; 0.115; 0.386; 0.142; 0.104; 0.137; 0.086; 0.203; 0.148; 0.106; 0.496; 0.481; 0.104; 0.083; 0.099; 0.259; 0.114; 0.166; 0.299; 0.497; 0.153; 0.262; 0.177; 0.182; 0.363; 0.474; 0.174,0.09900593181459003
"Kim, 2021",education,Literacy: General,Screen use: Educational apps,Children,d,0.31,0.11,0.51,12,1095,56,0.15317095441319076,0.05491700075713547,0.24709290725239563,0.1206404415968196,0.06198881255267002,0.17929207064096916,0.022171921390510385,0.2191089618031288,12,1095,0,0.4797195518370283,-0.09402466322012912,0.22739675053504446,0,2.499457741168086,0,1,0.19; 0.146; 0.147; 0.187; 0.104; 0.279; 0.198; 0.135; 0.131; 0.1; 0.247; 0.636,0.1206404415968196
"Kim, 2021",education,Numeracy: General,Screen use: Educational apps,Children,d,0.29,0.16,0.43,24,4352,76,0.14349931046699432,0.07974522228289,0.21019670952302208,0.09354648317377645,0.06408321341857574,0.12300975292897716,0.04408145346334745,0.14301151288420544,24,4352,0,0.0427050153430668,-0.055970821027318304,0.09704711608468387,4,5.777248977694902,0.6923710602474299,0.8019389938851283,0.113; 0.072; 0.621; 0.151; 0.529; 0.186; 0.145; 0.141; 0.351; 0.098; 0.127; 0.454; 0.439; 0.094; 0.236; 0.107; 0.153; 0.272; 0.454; 0.142; 0.239; 0.163; 0.33; 0.16,0.09354648317377645
"Kim, 2021",education,Learning: Literacy and numeracy,Screen use: Educational apps,Young children,d,0.35,NA,NA,15,2011,NA,0.1723803317522482,NA,NA,0.11328252525792183,0.0700758238706908,0.15648922664515286,0.040744046481927684,0.185821004033916,15,2011,0,0.3154928488883531,-0.058981541603986366,0.17447677938539316,3,3.845793617910836,0.78007306113054,0.8017575125946372,0.143; 0.083; 0.135; 0.164; 0.251; 0.18; 0.124; 0.607; 0.121; 0.324; 0.374; 0.608; 0.186; 0.327; 0.217,0.11328252525792183
"Kim, 2021",education,Learning: Literacy and numeracy,Screen use: Educational apps,Children,d,0.17,NA,NA,18,3255,NA,NA,NA,NA,0.08779633659021346,0.05367230861846953,0.1219203645619574,0.030506494984501094,0.14508617819592584,18,3255,0,0.07190710138354696,-0.06422255635444854,0.10132376457667597,1,3.9167734822666254,0.2553121860448521,0.9917412497863668,0.123; 0.567; 0.138; 0.479; 0.169; 0.133; 0.316; 0.122; 0.092; 0.078; 0.396; 0.076; 0.1; 0.14; 0.153; 0.297; 0.39; 0.147,0.08779633659021346
"Liu, 2022",psychology,Cognition: Creativity,Screen use: General,Children,d,1.31,0.1,2.52,2,166,NA,NA,NA,NA,0.536657848921741,0.36135122445047463,0.7119644733930073,0.24234063769722802,0.8309750601462539,4,318,81.6616905697984,NA,NA,NA,4,3.9187678093318365,1.0207290134604872,0.9207992149918651,0.995; 0.982; 0.956; 0.987,0.536657848921741
"Liu, 2022",psychology,Cognition: Creativity,Screen use: General,Children,d,0.41,-0.05,0.87,11,760,NA,0.20082362021561567,-0.024992191160203066,0.39889375923790543,0.1993104398794696,0.12635561719699784,0.27226526256194133,0.07682870239781912,0.32179217736112004,60,3648,84.21061995697393,0.003038777001326076,0.3372929853132879,0.9213931097579026,23,30.48887164251583,0.7543736045622358,0.9734357587886806,0.524; 0.46; 0.438; 0.645; 0.441; 0.452; 0.461; 0.455; 0.548; 0.46; 0.46; 0.633; 0.439; 0.437; 0.445; 0.442; 0.522; 0.525; 0.468; 0.671; 0.442; 0.441; 0.547; 0.475; 0.513; 0.486; 0.523; 0.443; 0.442; 0.511; 0.299; 0.575; 0.637; 0.462; 0.45; 0.479; 0.507; 0.417; 0.522; 0.401; 0.562; 0.562; 0.556; 0.659; 0.366; 0.358; 0.581; 0.377; 0.363; 0.644; 0.498; 0.496; 0.504; 0.501; 0.702; 0.483; 0.694; 0.693; 0.699; 0.694,0.1993104398794696
"Liu, 2022",psychology,Cognition: Creativity,Screen use: General,Adolescents,d,0.96,0.46,1.46,8,832,NA,NA,NA,NA,0.3248726529206528,0.23338901146199498,0.41635629437931065,0.1712834185834838,0.4784618872578218,55,5377,97.24001899274678,4.200311486165119e-4,0.45123331681238477,0.8456572427606825,38,40.546041837408154,0.937206155717544,0.7822964483789315,0.693; 0.696; 0.694; 0.933; 0.894; 0.893; 0.79; 0.958; 0.823; 0.824; 0.823; 0.821; 0.823; 0.82; 0.624; 0.625; 0.624; 0.705; 0.653; 0.649; 0.648; 0.737; 0.742; 0.738; 0.742; 0.735; 0.791; 0.743; 0.859; 0.739; 0.541; 0.528; 0.495; 0.497; 0.634; 0.526; 0.509; 0.494; 0.839; 0.793; 0.802; 0.817; 0.747; 0.748; 0.747; 0.763; 0.752; 0.816; 0.806; 0.796; 0.742; 0.952; 0.799; 0.693; 0.872,0.3248726529206528
"Liu, 2022",psychology,Cognition: Creativity,Screen use: General,Adolescents,d,0.73,0.24,1.21,8,1648,NA,0.34287418712998585,0.11914522061843064,0.5176378811907318,0.2850153139797089,0.15480904099414344,0.4152215869652744,0.06641577580121624,0.5036148521582016,46,9620,98.96055973275607,0.009795274298601416,0.2759385829825946,0.6314616777242119,37,34.176809716126606,1.0826054364735294,0.17041006921935944,0.794; 0.794; 0.327; 0.293; 0.318; 0.32; 0.321; 0.308; 0.343; 0.317; 0.703; 0.664; 0.645; 0.899; 0.833; 0.827; 0.937; 0.922; 0.876; 0.787; 0.847; 0.778; 0.914; 0.922; 0.899; 0.928; 0.921; 0.935; 0.901; 0.887; 0.907; 0.883; 0.899; 0.836; 0.899; 0.898; 0.93; 0.663; 0.703; 0.729; 0.743; 0.749; 0.747; 0.811; 0.813; 0.807,0.2850153139797089
"Shin, 2022",psychology,Psychological health: Depression,Internet use: General,Mixed,z,-0.06,-0.11,0,118,527696,NA,-0.059928103529143496,-0.10955847021442953,0,0.2450247067370292,0.2225707377676675,0.2674786757063909,0.2073273889778394,0.28272202449621897,118,527696,98.52417780768062,0.3520412127968838,0.1892469651490219,0.26931395379875916,110,108.25685353359837,1.0161019502184279,0.2799335404702123,0.919; 0.953; 0.935; 0.954; 0.957; 0.962; 0.936; 0.967; 0.98; 0.984; 0.983; 0.984; 0.943; 0.981; 0.92; 0.802; 0.969; 0.994; 0.89; 0.932; 0.985; 0.935; 0.915; 0.84; 0.943; 0.977; 0.993; 0.987; 0.974; 0.953; 0.961; 0.951; 0.88; 0.926; 0.984; 0.872; 0.99; 0.93; 0.935; 0.946; 0.961; 0.953; 0.893; 0.83; 0.954; 0.925; 0.988; 0.942; 0.935; 0.928; 0.953; 0.99; 0.994; 0.836; 0.929; 0.959; 0.956; 0.981; 0.962; 0.922; 0.947; 0.92; 0.965; 0.951; 0.952; 0.934; 0.906; 0.929; 0.934; 0.943; 0.983; 0.937; 0.848; 0.987; 0.945; 0.892; 0.925; 0.958; 0.968; 0.787; 0.918; 0.874; 0.578; 0.988; 0.988; 0.945; 0.779; 0.794; 0.923; 0.788; 0.989; 0.91; 0.924; 0.967; 0.901; 0.939; 0.967; 0.991; 0.924; 0.979; 0.984; 0.887; 0.945; 0.934; 0.647; 0.705; 0.946; 0.951; 0.911; 0.595; 0.271; 0.946; 0.637; 0.93; 0.973; 0.97; 0.865; 0.869,0.2450247067370292
"Shin, 2022",psychology,Psychological health: Depression,Internet use: General,Mixed,z,-0.02,-0.08,0.04,13,17540,NA,-0.019997333759930933,-0.07982976911113136,0.03997868031116357,0.14753014148782398,0.08720714477256891,0.20785313820307905,0.0462556105367742,0.24880467243887378,13,17540,93.98711074005277,0.57321663199313,-0.1547724278844378,0.31853094132204596,11,10.656792514938537,1.032205514424754,0.5754876089403267,0.815; 0.82; 0.823; 0.782; 0.822; 0.823; 0.861; 0.744; 0.817; 0.865; 0.906; 0.881; 0.697,0.14753014148782398
"Cao, 2022",physical health,Eye health: Dry eye disease,Screen use: General (mobile phone),Mixed,rr,2.03,1.27,3.23,1,288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wu, 2022",physical health,Body composition: BMI,Screen use: General,Mixed,md,0.703,0.128,1.278,7,47098,95.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zhang, 2022",physical health,Physical health: Health Issues,Screen use: General,Mixed,or,1.4,1.31,1.5,19,419405,85.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zhang, 2022",physical health,Body composition,Screen use: General,Mixed,or,1.81,1.16,2.83,7,15391,90.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zhang, 2022",physical health,Cardiometabolic health: Risks,Screen use: General,Mixed,or,1.44,1.18,1.76,3,5172,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zhang, 2022",psychology,Psychological health: Emotion problems,Screen use: General,Mixed,or,1.48,1.36,1.62,4,17292,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zhang, 2022",physical health,Eye health: Myopia,Screen use: General,Mixed,or,1.71,1.18,2.47,2,19939,79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zhang, 2022",physical health,Cardiometabolic health: Poor fitness,Screen use: General,Mixed,or,1.2,1.15,1.25,3,361621,72.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haghjoo, 2022",physical health,Body composition: Overweight/obesity,Screen use: General,Mixed,or,1.27,1.17,1.39,20,112489,82.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neitzel, 2022",education,Literacy: Reading,Intervention: Reading (technology supported),Children,d,0.09,NA,NA,8,1785,NA,0.0449545065814817,NA,NA,0.03574552772856013,0.009902651798686185,0.06158840365843407,-0.007641327711966905,0.07913238316908716,27,5736,0,0.11598734611039802,-0.2730741256539218,0.07141825256206957,0,2.2076508322246213,0,0.9394962717480856,0.08; 0.079; 0.079; 0.079; 0.08; 0.079; 0.076; 0.076; 0.075; 0.076; 0.119; 0.094; 0.094; 0.094; 0.094; 0.094; 0.085; 0.085; 0.085; 0.067; 0.077; 0.077; 0.078; 0.078; 0.07; 0.071; 0.07,0.03574552772856013
"Liu, 2022",psychology,Psychological health: Depression,Social Media: General (duration),Mixed,or,1.6,1.45,1.75,26,55480,72.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liu, 2022",psychology,Psychological health: Depression,Social Media: General (duration),Mixed,or,1.61,1.44,1.81,21,44177,75.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liu, 2022",psychology,Psychological health: Depression,Social Media: General (duration),Mixed,or,1.57,1.44,1.71,5,11303,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liu, 2022",psychology,Psychological health: Depression,Social Media: General (duration),Mixed,or,1.2,1.05,1.37,4,13382,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liu, 2022",psychology,Psychological health: Depression,Social Media: General (duration),Mixed,or,1.72,1.41,2.09,4,13828,66.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liu, 2022",psychology,Psychological health: Depression,Social Media: General (duration),Mixed,or,1.67,1.52,1.84,22,28270,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauhan, 2017",education,Learning: General,Screen use: General (in schools),Children,d,0.546,0.466,0.627,122,32096,85.5,0.2633622819398711,0.226921728698041,0.29914418340377585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauhan, 2017",education,Learning: General,Screen use: General (in schools),Children,d,0.605,0.286,0.923,NA,3325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauhan, 2017",education,Learning: General,Screen use: General (in schools),Children,d,0.448,0.324,0.571,NA,18474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
