Review ID,Effect Size ID,Study-Level Available?,Value,Value - CI lower bound,Value - CI upper bound,p-value,Statistical Test,k (number of effects informing this test),Combined N,Exposure - Author Description,Plain Language - Exposure,Outcome - Author Description,Outcome Level 1,Outcome Level 2,Outcome Level 3,Outcome Plain Language Descriptor,Benefit or Risk?,Moderator Level Recoded,Moderator Category Recoded,Use Moderator,I2 calculated,Value_raw_SE,Value_raw_SD
47491,47491_001,TRUE,0.13,-999,-999,-999,Hedge's g,4,955, ,Intervention: Fruit and vegetable,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_fruit and veg intake,Diet: Fruit and vegetable intake,Benefit,children,age,TRUE,35.28,,
47491,47491_002,TRUE,0.35,0.16,0.55,,Hedge's g,4,1697, ,Intervention: Fruit and vegetable,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_fruit and veg intake,Diet: Fruit and vegetable intake,Benefit,adolescence,age,TRUE,61.08,,
47527,47527_001,TRUE,0.606,0.488,0.724,,Hedge's g,31,2290, ,Intervention: Mathematics,  ,education,education_numeracy,education_numeracy_general,Numeracy: General,Benefit,overall,overall,TRUE,85.38,,
47548,47548_004,TRUE,2.39,1.98,2.89,,Odds ratio,2,7984, ,Computer use: General,  ,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition,Risk,overall,overall,TRUE,20,,
47548,47548_001,TRUE,1.67,1.48,1.88,,Odds ratio,16,47750, ,Screen use: General,  ,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition,Risk,overall,overall,TRUE,78,,
47548,47548_002,TRUE,1.47,1.27,1.69,,Odds ratio,9,15068, ,Screen use: General,  ,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition,Risk,overall,overall,TRUE,56,,
47548,47548_005,,1.73,1.64,1.83,,Odds ratio,10,33407, ,Screen use: General,  ,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition,Risk,white,ethnicity,FALSE,85,,
47548,47548_006,,1.57,1.4,1.76,,Odds ratio,6,13174, ,Screen use: General,  ,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition,Risk,race other than white,ethnicity,FALSE,,,
47548,47548_007,,1.59,1.43,1.77,,Odds ratio,6,18279, ,Screen use: General,  ,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition,Risk,IOTF,Definition of overweight/obesity,FALSE,,,
47548,47548_003,TRUE,1.77,1.64,1.92,,Odds ratio,8,24698, ,TV programs and movies: General,  ,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition,Risk,overall,overall,TRUE,3,,
47569,47569_001,TRUE,-0.29,-0.65,0.08,-999,Cohen's d,18,5947, ,Screen use: General,  ,education,education_learning,education_learning_academic performance,Learning: General,Benefit,overall,overall,TRUE,96.4,,
47569,47569_002,TRUE,-0.19,-0.29,-0.09,-999,Cohen's d,18,94876, ,TV programs and movies: General,  ,education,education_learning,education_learning_academic performance,Learning: General,Benefit,overall,overall,TRUE,97.5,,
47569,47569_003,TRUE,-0.18,-0.36,-0.01,-999,Cohen's d,8,16761, ,TV programs and movies: General,  ,education,education_literacy,education_literacy_language,Literacy: General,Benefit,overall,overall,TRUE,95.5,,
47569,47569_004,TRUE,-0.25,-0.33,-0.16,-999,Cohen's d,7,14401, ,TV programs and movies: General,  ,education,education_numeracy,education_numeracy_general,Numeracy: General,Benefit,overall,overall,TRUE,70.7,,
47569,47569_005,TRUE,-0.15,-0.22,-0.08,-999,Cohen's d,10,7928, ,Video games: General,  ,education,education_learning,education_learning_academic performance,Learning: General,Benefit,overall,overall,TRUE,63,,
47594,47594_001,TRUE,0.3,0.22,0.37,-999,Hedge's g,15,2815, ,Advertising: Advergames,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_food intake,Diet: Food intake (calories),Risk,overall,overall,TRUE,89,,
47733,47733_001,TRUE,-0.12,-0.19,-0.05,-999,Correlation coefficient,8,135131, ,Screen use: General (mobile phone),  ,education,education_learning,education_learning_general,Learning: General,Benefit,overall,overall,TRUE,,,
47762,47762_004,TRUE,1.42,1.35,1.49,0.001,Odds Ratio,56,343999, ,TV programs and movies: General,  ,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition,Risk,overall,overall,TRUE,84,,
47762,47762_002,,1.02,0.84,1.24,-999,Odds Ratio,5,34832, ,Video games: General,  ,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition,Risk,more than 1hr/day,Time spent,FALSE,46,,
47762,47762_003,,1.14,0.93,1.38,-999,Odds Ratio,6,117078, ,Video games: General,  ,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition,Risk,more than 2hr/day,Time spent,FALSE,47,,
47762,47762_001,TRUE,1.08,0.95,1.23,0.24,Odds Ratio,11,145602, ,Video games: General,  ,physical health,physical health_body composition,physical health_body composition_overweight/obesity status,Body composition,Risk,overall,overall,TRUE,57,,
47769,47769_002,,0.59,0.19,0.99,0.01,Hedge's g,9,763, ,Intervention: Cognitive training,  ,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Cognitive Functioning,Benefit,Typically developing,Participants,FALSE,77.6,,
47769,47769_003,,0.33,0.14,0.52,0.003,Hedge's g,17,701, ,Intervention: Cognitive training,  ,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Cognitive Functioning,Benefit,Atypically Developing,Participants,FALSE,37.8,,
47769,47769_009,,0.34,0.17,0.51,0.001,Hedge's g,14,678, ,Intervention: Cognitive training,  ,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Cognitive Functioning,Benefit,Standardised,Standardisaiton of measures,FALSE,44.9,,
47769,47769_010,,0.41,0.09,0.71,0.02,Hedge's g,9,274, ,Intervention: Cognitive training,  ,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Cognitive Functioning,Benefit,Non-standardised,Standardisaiton of measures,FALSE,69.5,,
47769,47769_001,TRUE,0.52,0.25,0.79,0.001,Hedge's g,24,1547, ,Intervention: Cognitive training,  ,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Cognitive Functioning,Benefit,overall,overall,TRUE,79.56,,
47769,47769_005,TRUE,0.21,-0.22,0.64,0.28,Hedge's g,7,352, ,Intervention: Cognitive training,  ,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Executive functioning,Benefit,overall,overall,TRUE,64.7,,
47769,47769_007,TRUE,0.32,-0.05,0.69,0.08,Hedge's g,8,398, ,Intervention: Cognitive training,  ,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Verbal skills,Benefit,overall,overall,TRUE,63,,
47769,47769_004,TRUE,0.44,0.18,0.71,0.005,Hedge's g,9,469, ,Intervention: Cognitive training,  ,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Visuospatial skills,Benefit,overall,overall,TRUE,55.6,,
47769,47769_006,TRUE,0.39,-0.1,0.89,0.09,Hedge's g,2,119, ,Intervention: Cognitive training,  ,education,education_learning,education_learning_general,Numeracy: General,Benefit,overall,overall,TRUE,72.8,,
47769,47769_008,TRUE,0.43,0.09,0.75,0.02,Hedge's g,8,429, ,Intervention: Cognitive training,  ,psychology,psychology_cognition,psychology_cognition_cognitive function,Psychological health: Adjustment,Benefit,overall,overall,TRUE,48.8,,
47783,47783_016,TRUE,0.15,-0.03,0.31,-999,Correlation coefficient,7,1228, ,Intervention: Education (general),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,cross-sectional,study design,TRUE,,,
47783,47783_017,,0.1,0,0.19,-999,Correlation coefficient,6,727, ,Intervention: Education (general),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,longitudinal,study design,TRUE,,,
47783,47783_018,,-0.009,-0.019,0.001,-999,Beta,13,1955, ,Intervention: Education (general),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,Continuous study year moderator,Study year,FALSE,,,
47783,47783_019,,-0.001,-0.006,0.008,-999,Beta,13,1955, ,Intervention: Education (general),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,child age (continuous),age,FALSE,,,
47783,47783_020,,-0.006,-0.032,0.044,-999,Beta,13,1955, ,Intervention: Education (general),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,percent male,gender,FALSE,,,
47783,47783_021,,0.034,-0.06,0.074,-999,Beta,13,1955, ,Intervention: Education (general),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,Continuous study quality moderator,Study Quality,FALSE,,,
47783,47783_002,,-0.14,-0.21,-0.08,-999,Correlation coefficient,24,8868, ,Screen use: General,  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,cross-sectional,study design,TRUE,,,
47783,47783_003,,-0.12,-0.16,-0.07,-999,Correlation coefficient,14,9450, ,Screen use: General,  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,longitudinal,study design,TRUE,,,
47783,47783_006,,0.005,0,0.009,-999,Beta,38,18313, ,Screen use: General,  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,Continuous study year moderator,Study year,FALSE,,,
47783,47783_007,,0,-0.002,0.001,-999,Beta,38,18313, ,Screen use: General,  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,child age (continuous),age,FALSE,,,
47783,47783_008,,-0.004,-0.012,0.004,-999,Beta,38,18313, ,Screen use: General,  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,percent male,gender,FALSE,,,
47783,47783_009,,0.089,-0.02,0.039,-999,Beta,38,18313, ,Screen use: General,  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,Continuous study quality moderator,Study Quality,FALSE,,,
47783,47783_001,TRUE,-0.14,-0.18,-0.1,-999,Correlation coefficient,38,18318, ,Screen use: General,  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,overall,overall,TRUE,83.67,,
47783,47783_005,TRUE,-0.11,-0.16,-0.05,-999,Correlation coefficient,10,5981, ,Screen use: General,  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,overall,overall,TRUE,,,
47783,47783_023,,0.19,0.05,0.33,-999,Correlation coefficient,8,3262, ,Screen use: General (coviewing),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,cross-sectional,study design,TRUE,,,
47783,47783_024,,0.08,0.01,0.15,-999,Correlation coefficient,4,2821, ,Screen use: General (coviewing),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,longitudinal,study design,TRUE,,,
47783,47783_027,,-0.011,-0.021,0,-999,Beta,12,6083, ,Screen use: General (coviewing),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,Continuous study year moderator,Study year,FALSE,,,
47783,47783_028,,-0.001,-0.005,0.003,-999,Beta,12,6083, ,Screen use: General (coviewing),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,child age (continuous),age,FALSE,,,
47783,47783_029,,0.028,0.006,0.051,-999,Beta,12,6083, ,Screen use: General (coviewing),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,percent male,gender,FALSE,,,
47783,47783_030,,-0.031,-0.087,0.024,-999,Beta,12,6083, ,Screen use: General (coviewing),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,Continuous study quality moderator,Study Quality,FALSE,,,
47783,47783_022,TRUE,0.16,0.07,0.24,-999,Correlation coefficient,12,6083, ,Screen use: General (coviewing),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,overall,overall,TRUE,92.81,,
47783,47783_026,TRUE,0.11,0.06,0.33,-999,Correlation coefficient,3,2707, ,Screen use: General (coviewing),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,overall,overall,TRUE,,,
47783,47783_025,TRUE,0.11,0.01,0.2,-999,Correlation coefficient,9,3376, ,TV programs and movies: Coviewing,  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,overall,overall,TRUE,,,
47783,47783_015,TRUE,0.13,0.02,0.24,-999,Correlation coefficient,13,1955, ,TV programs and movies: Educational,  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,overall,overall,TRUE,82.12,,
47783,47783_004,TRUE,-0.15,-0.21,-0.09,-999,Correlation coefficient,26,12337, ,TV programs and movies: General,  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,overall,overall,TRUE,,,
47783,47783_011,,-0.001,-0.016,0.014,-999,Beta,5,2792, ,TV programs and movies: General (in background),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,Continuous study year moderator,Study year,FALSE,,,
47783,47783_012,,-0.006,-0.05,0.038,-999,Beta,5,2792, ,TV programs and movies: General (in background),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,child age (continuous),age,FALSE,,,
47783,47783_013,,-0.009,-0.031,0.048,-999,Beta,5,2792, ,TV programs and movies: General (in background),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,percent male,gender,FALSE,,,
47783,47783_014,,0,-0.122,0.123,-999,Beta,5,2792, ,TV programs and movies: General (in background),  ,education,education_literacy,education_literacy_language abilities,Literacy: General,Benefit,Continuous study quality moderator,Study Quality,FALSE,,,
